lat_grid,lon_grid,hour,crime_count
34.02,-118.37,15,66
34.02,-118.37,16,50
34.02,-118.37,17,56
34.02,-118.37,18,63
34.02,-118.37,19,60
34.02,-118.37,20,59
34.02,-118.37,21,58
34.02,-118.37,22,56
34.02,-118.37,23,41
34.02,-118.36,0,61
34.02,-118.36,1,50
34.02,-118.36,2,31
34.02,-118.36,3,49
34.02,-118.36,4,27
34.02,-118.36,5,21
34.02,-118.36,6,34
34.02,-118.36,7,36
34.02,-118.36,8,66
34.02,-118.36,9,63
34.02,-118.36,10,85
34.02,-118.36,11,73
34.02,-118.36,12,111
34.02,-118.36,13,87
34.02,-118.36,14,121
34.02,-118.36,15,66
34.02,-118.36,16,109
34.02,-118.36,17,112
34.02,-118.36,18,105
34.02,-118.36,19,76
34.02,-118.36,20,86
34.02,-118.36,21,88
34.02,-118.36,22,73
34.02,-118.36,23,64
34.02,-118.35000000000001,0,58
34.02,-118.35000000000001,1,44
34.02,-118.35000000000001,2,34
34.02,-118.35000000000001,3,33
34.02,-118.35000000000001,4,17
34.02,-118.35000000000001,5,29
34.02,-118.35000000000001,6,49
34.02,-118.35000000000001,7,63
34.02,-118.35000000000001,8,60
34.02,-118.35000000000001,9,71
34.02,-118.35000000000001,10,88
34.02,-118.35000000000001,11,82
34.02,-118.35000000000001,12,106
34.02,-118.35000000000001,13,84
34.02,-118.35000000000001,14,79
34.02,-118.35000000000001,15,89
34.02,-118.35000000000001,16,72
34.02,-118.35000000000001,17,99
34.02,-118.35000000000001,18,85
34.02,-118.35000000000001,19,91
34.02,-118.35000000000001,20,77
34.02,-118.35000000000001,21,69
34.02,-118.35000000000001,22,53
34.02,-118.35000000000001,23,55
34.02,-118.34,0,50
34.02,-118.34,1,53
34.02,-118.34,2,27
34.02,-118.34,3,20
34.02,-118.34,4,25
34.02,-118.34,5,17
34.02,-118.34,6,69
34.02,-118.34,7,51
34.02,-118.34,8,61
34.02,-118.34,9,56
34.02,-118.34,10,74
34.02,-118.34,11,73
34.02,-118.34,12,99
34.02,-118.34,13,97
34.02,-118.34,14,81
34.02,-118.34,15,99
34.02,-118.34,16,93
34.02,-118.34,17,83
34.02,-118.34,18,77
34.02,-118.34,19,71
34.02,-118.34,20,69
34.02,-118.34,21,63
34.02,-118.34,22,67
34.02,-118.34,23,55
34.02,-118.33,0,51
34.02,-118.33,1,39
34.02,-118.33,2,38
34.02,-118.33,3,22
34.02,-118.33,4,25
34.02,-118.33,5,16
34.02,-118.33,6,42
34.02,-118.33,7,23
34.02,-118.33,8,57
34.02,-118.33,9,50
34.02,-118.33,10,58
34.02,-118.33,11,49
34.02,-118.33,12,76
34.02,-118.33,13,56
34.02,-118.33,14,50
34.02,-118.33,15,68
34.02,-118.33,16,49
34.02,-118.33,17,61
34.02,-118.33,18,68
34.02,-118.33,19,81
34.02,-118.33,20,83
34.02,-118.33,21,60
34.02,-118.33,22,81
34.02,-118.33,23,76
34.02,-118.32000000000001,0,51
34.02,-118.32000000000001,1,62
34.02,-118.32000000000001,2,41
34.02,-118.32000000000001,3,48
34.02,-118.32000000000001,4,32
34.02,-118.32000000000001,5,21
34.02,-118.32000000000001,6,33
34.02,-118.32000000000001,7,45
34.02,-118.32000000000001,8,52
34.02,-118.32000000000001,9,46
34.02,-118.32000000000001,10,66
34.02,-118.32000000000001,11,54
34.02,-118.32000000000001,12,86
34.02,-118.32000000000001,13,63
34.02,-118.32000000000001,14,46
34.02,-118.32000000000001,15,58
34.02,-118.32000000000001,16,44
34.02,-118.32000000000001,17,65
34.02,-118.32000000000001,18,82
34.02,-118.32000000000001,19,85
34.02,-118.32000000000001,20,91
34.02,-118.32000000000001,21,83
34.02,-118.32000000000001,22,77
34.02,-118.32000000000001,23,59
34.02,-118.31,0,111
34.02,-118.31,1,60
34.02,-118.31,2,49
34.02,-118.31,3,55
34.02,-118.31,4,40
34.02,-118.31,5,39
34.02,-118.31,6,63
34.02,-118.31,7,55
34.02,-118.31,8,93
34.02,-118.31,9,78
34.02,-118.31,10,100
34.02,-118.31,11,104
34.02,-118.31,12,133
34.02,-118.31,13,100
34.02,-118.31,14,105
34.02,-118.31,15,131
34.02,-118.31,16,134
34.02,-118.31,17,124
34.02,-118.31,18,151
34.02,-118.31,19,151
34.02,-118.31,20,128
34.02,-118.31,21,111
34.02,-118.31,22,150
34.02,-118.31,23,116
34.02,-118.3,0,93
34.02,-118.3,1,46
34.02,-118.3,2,66
34.02,-118.3,3,52
34.02,-118.3,4,32
34.02,-118.3,5,33
34.02,-118.3,6,54
34.02,-118.3,7,57
34.02,-118.3,8,79
34.02,-118.3,9,71
34.02,-118.3,10,101
34.02,-118.3,11,99
34.02,-118.3,12,123
34.02,-118.3,13,112
34.02,-118.3,14,106
34.02,-118.3,15,94
34.02,-118.3,16,114
34.02,-118.3,17,117
34.02,-118.3,18,116
34.02,-118.3,19,116
34.02,-118.3,20,102
34.02,-118.3,21,108
34.02,-118.3,22,121
34.02,-118.3,23,95
34.02,-118.29,0,134
34.02,-118.29,1,83
34.02,-118.29,2,48
34.02,-118.29,3,39
34.02,-118.29,4,31
34.02,-118.29,5,30
34.02,-118.29,6,50
34.02,-118.29,7,72
34.02,-118.29,8,121
34.02,-118.29,9,154
34.02,-118.29,10,186
34.02,-118.29,11,204
34.02,-118.29,12,269
34.02,-118.29,13,238
34.02,-118.29,14,239
34.02,-118.29,15,269
34.02,-118.29,16,222
34.02,-118.29,17,288
34.02,-118.29,18,298
34.02,-118.29,19,220
34.02,-118.29,20,216
34.02,-118.29,21,180
34.02,-118.29,22,161
34.02,-118.29,23,106
34.02,-118.28,0,171
34.02,-118.28,1,113
34.02,-118.28,2,108
34.02,-118.28,3,69
34.02,-118.28,4,68
34.02,-118.28,5,93
34.02,-118.28,6,99
34.02,-118.28,7,120
34.02,-118.28,8,120
34.02,-118.28,9,117
34.02,-118.28,10,135
34.02,-118.28,11,155
34.02,-118.28,12,256
34.02,-118.28,13,198
34.02,-118.28,14,182
34.02,-118.28,15,180
34.02,-118.28,16,173
34.02,-118.28,17,160
34.02,-118.28,18,155
34.02,-118.28,19,136
34.02,-118.28,20,129
34.02,-118.28,21,139
34.02,-118.28,22,127
34.02,-118.28,23,152
34.02,-118.27,0,120
34.02,-118.27,1,92
34.02,-118.27,2,73
34.02,-118.27,3,69
34.02,-118.27,4,55
34.02,-118.27,5,43
34.02,-118.27,6,74
34.02,-118.27,7,74
34.02,-118.27,8,114
34.02,-118.27,9,100
34.02,-118.27,10,124
34.02,-118.27,11,115
34.02,-118.27,12,168
34.02,-118.27,13,125
34.02,-118.27,14,124
34.02,-118.27,15,128
34.02,-118.27,16,144
34.02,-118.27,17,176
34.02,-118.27,18,146
34.02,-118.27,19,149
34.02,-118.27,20,146
34.02,-118.27,21,121
34.02,-118.27,22,160
34.02,-118.27,23,111
34.02,-118.26,0,151
34.02,-118.26,1,94
34.02,-118.26,2,84
34.02,-118.26,3,76
34.02,-118.26,4,66
34.02,-118.26,5,47
34.02,-118.26,6,80
34.02,-118.26,7,94
34.02,-118.26,8,117
34.02,-118.26,9,110
34.02,-118.26,10,110
34.02,-118.26,11,106
34.02,-118.26,12,184
34.02,-118.26,13,102
34.02,-118.26,14,122
34.02,-118.26,15,144
34.02,-118.26,16,148
34.02,-118.26,17,182
34.02,-118.26,18,162
34.02,-118.26,19,162
34.02,-118.26,20,142
34.02,-118.26,21,142
34.02,-118.26,22,134
34.02,-118.26,23,118
34.02,-118.25,0,131
34.02,-118.25,1,92
34.02,-118.25,2,92
34.02,-118.25,3,69
34.02,-118.25,4,65
34.02,-118.25,5,54
34.02,-118.25,6,54
34.02,-118.25,7,56
34.02,-118.25,8,61
34.02,-118.25,9,73
34.02,-118.25,10,65
34.02,-118.25,11,72
34.02,-118.25,12,96
34.02,-118.25,13,77
34.02,-118.25,14,91
34.02,-118.25,15,100
34.02,-118.25,16,98
34.02,-118.25,17,105
34.02,-118.25,18,103
34.02,-118.25,19,93
34.02,-118.25,20,100
34.02,-118.25,21,97
34.02,-118.25,22,129
34.02,-118.25,23,134
34.02,-118.24000000000001,0,52
34.02,-118.24000000000001,1,54
34.02,-118.24000000000001,2,45
34.02,-118.24000000000001,3,30
34.02,-118.24000000000001,4,36
34.02,-118.24000000000001,5,30
34.02,-118.24000000000001,6,28
34.02,-118.24000000000001,7,27
34.02,-118.24000000000001,8,44
34.02,-118.24000000000001,9,49
34.02,-118.24000000000001,10,40
34.02,-118.24000000000001,11,33
34.02,-118.24000000000001,12,60
34.02,-118.24000000000001,13,40
34.02,-118.24000000000001,14,38
34.02,-118.24000000000001,15,48
34.02,-118.24000000000001,16,45
34.02,-118.24000000000001,17,60
34.02,-118.24000000000001,18,63
34.02,-118.24000000000001,19,45
34.02,-118.24000000000001,20,41
34.02,-118.24000000000001,21,45
34.02,-118.24000000000001,22,58
34.02,-118.24000000000001,23,48
34.02,-118.23,0,20
34.02,-118.23,1,27
34.02,-118.23,2,20
34.02,-118.23,3,30
34.02,-118.23,4,26
34.02,-118.23,5,19
34.02,-118.23,6,22
34.02,-118.23,7,36
34.02,-118.23,8,31
34.02,-118.23,9,25
34.02,-118.23,10,27
34.02,-118.23,11,15
34.02,-118.23,12,44
34.02,-118.23,13,26
34.02,-118.23,14,35
34.02,-118.23,15,50
34.02,-118.23,16,36
34.02,-118.23,17,44
34.02,-118.23,18,42
34.02,-118.23,19,33
34.02,-118.23,20,33
34.02,-118.23,21,38
34.02,-118.23,22,38
34.02,-118.23,23,34
34.02,-118.22,0,89
34.02,-118.22,1,50
34.02,-118.22,2,46
34.02,-118.22,3,47
34.02,-118.22,4,30
34.02,-118.22,5,38
34.02,-118.22,6,49
34.02,-118.22,7,38
34.02,-118.22,8,57
34.02,-118.22,9,58
34.02,-118.22,10,80
34.02,-118.22,11,92
34.02,-118.22,12,114
34.02,-118.22,13,80
34.02,-118.22,14,93
34.02,-118.22,15,101
34.02,-118.22,16,96
34.02,-118.22,17,123
34.02,-118.22,18,113
34.02,-118.22,19,99
34.02,-118.22,20,99
34.02,-118.22,21,86
34.02,-118.22,22,99
34.02,-118.22,23,58
34.02,-118.21000000000001,0,62
34.02,-118.21000000000001,1,49
34.02,-118.21000000000001,2,34
34.02,-118.21000000000001,3,28
34.02,-118.21000000000001,4,28
34.02,-118.21000000000001,5,32
34.02,-118.21000000000001,6,43
34.02,-118.21000000000001,7,33
34.02,-118.21000000000001,8,71
34.02,-118.21000000000001,9,46
34.02,-118.21000000000001,10,41
34.02,-118.21000000000001,11,73
34.02,-118.21000000000001,12,105
34.02,-118.21000000000001,13,64
34.02,-118.21000000000001,14,73
34.02,-118.21000000000001,15,80
34.02,-118.21000000000001,16,86
34.02,-118.21000000000001,17,101
34.02,-118.21000000000001,18,85
34.02,-118.21000000000001,19,78
34.02,-118.21000000000001,20,85
34.02,-118.21000000000001,21,80
34.02,-118.21000000000001,22,74
34.02,-118.21000000000001,23,80
34.02,-118.2,0,36
34.02,-118.2,1,30
34.02,-118.2,2,29
34.02,-118.2,3,23
34.02,-118.2,4,22
34.02,-118.2,5,24
34.02,-118.2,6,32
34.02,-118.2,7,41
34.02,-118.2,8,38
34.02,-118.2,9,40
34.02,-118.2,10,40
34.02,-118.2,11,30
34.02,-118.2,12,65
34.02,-118.2,13,44
34.02,-118.2,14,41
34.02,-118.2,15,50
34.02,-118.2,16,48
34.02,-118.2,17,57
34.02,-118.2,18,64
34.02,-118.2,19,68
34.02,-118.2,20,74
34.02,-118.2,21,56
34.02,-118.2,22,59
34.02,-118.2,23,38
34.03,-118.57000000000001,8,1
34.03,-118.57000000000001,9,3
34.03,-118.57000000000001,10,1
34.03,-118.57000000000001,12,1
34.03,-118.57000000000001,17,1
34.03,-118.56,0,2
34.03,-118.56,1,4
34.03,-118.56,2,3
34.03,-118.56,3,2
34.03,-118.56,4,3
34.03,-118.56,5,2
34.03,-118.56,6,4
34.03,-118.56,7,5
34.03,-118.56,8,5
34.03,-118.56,9,3
34.03,-118.56,10,17
34.03,-118.56,11,5
34.03,-118.56,12,8
34.03,-118.56,13,6
34.03,-118.56,14,2
34.03,-118.56,15,13
34.03,-118.56,16,10
34.03,-118.56,17,5
34.03,-118.56,18,6
34.03,-118.56,19,5
34.03,-118.56,20,7
34.03,-118.56,21,4
34.03,-118.56,22,1
34.03,-118.56,23,3
34.03,-118.55,1,2
34.03,-118.55,2,6
34.03,-118.55,3,2
34.03,-118.55,6,3
34.03,-118.55,7,3
34.03,-118.55,8,2
34.03,-118.55,9,10
34.03,-118.55,10,17
34.03,-118.55,11,6
34.03,-118.55,12,10
34.03,-118.55,13,9
34.03,-118.55,14,6
34.03,-118.55,15,7
34.03,-118.55,16,6
34.03,-118.55,17,6
34.03,-118.55,18,3
34.03,-118.55,19,3
34.03,-118.55,21,2
34.03,-118.55,22,2
34.03,-118.55,23,3
34.03,-118.54,0,3
34.03,-118.54,1,2
34.03,-118.54,3,1
34.03,-118.54,4,1
34.03,-118.54,5,1
34.03,-118.54,6,2
34.03,-118.54,7,4
34.03,-118.54,8,7
34.03,-118.54,9,9
34.03,-118.54,10,12
34.03,-118.54,11,4
34.03,-118.54,12,9
34.03,-118.54,13,9
34.03,-118.54,14,12
34.03,-118.54,15,7
34.03,-118.54,16,2
34.03,-118.54,17,7
34.03,-118.54,18,9
34.03,-118.54,19,3
34.03,-118.54,20,3
34.03,-118.54,21,4
34.03,-118.54,22,2
34.03,-118.54,23,2
34.03,-118.53,0,4
34.03,-118.53,2,5
34.03,-118.53,3,1
34.03,-118.53,4,4
34.03,-118.53,5,2
34.03,-118.53,6,3
34.03,-118.53,7,1
34.03,-118.53,8,6
34.03,-118.53,9,11
34.03,-118.53,10,16
34.03,-118.53,11,15
34.03,-118.53,12,13
34.03,-118.53,13,5
34.03,-118.53,14,11
34.03,-118.53,15,15
34.03,-118.53,16,6
34.03,-118.53,17,11
34.03,-118.53,18,6
34.03,-118.53,19,15
34.03,-118.53,20,6
34.03,-118.53,21,5
34.03,-118.53,22,4
34.03,-118.53,23,2
34.03,-118.52,0,10
34.03,-118.52,1,3
34.03,-118.52,2,1
34.03,-118.52,3,4
34.03,-118.52,4,4
34.03,-118.52,5,1
34.03,-118.52,6,3
34.03,-118.52,7,1
34.03,-118.52,8,9
34.03,-118.52,9,5
34.03,-118.52,10,6
34.03,-118.52,11,7
34.03,-118.52,12,14
34.03,-118.52,13,9
34.03,-118.52,14,6
34.03,-118.52,15,10
34.03,-118.52,16,9
34.03,-118.52,17,14
34.03,-118.52,18,5
34.03,-118.52,19,9
34.03,-118.52,20,9
34.03,-118.52,21,8
34.03,-118.52,22,9
34.03,-118.52,23,2
34.03,-118.51,0,3
34.03,-118.51,1,1
34.03,-118.51,5,1
34.03,-118.51,7,1
34.03,-118.51,8,2
34.03,-118.51,10,2
34.03,-118.51,12,3
34.03,-118.51,13,1
34.03,-118.51,15,2
34.03,-118.51,17,6
34.03,-118.51,18,1
34.03,-118.51,19,2
34.03,-118.51,21,1
34.03,-118.47,0,22
34.03,-118.47,1,21
34.03,-118.47,2,16
34.03,-118.47,3,12
34.03,-118.47,4,13
34.03,-118.47,5,9
34.03,-118.47,6,15
34.03,-118.47,7,8
34.03,-118.47,8,32
34.03,-118.47,9,22
34.03,-118.47,10,26
34.03,-118.47,11,22
34.03,-118.47,12,35
34.03,-118.47,13,18
34.03,-118.47,14,18
34.03,-118.47,15,38
34.03,-118.47,16,24
34.03,-118.47,17,32
34.03,-118.47,18,37
34.03,-118.47,19,29
34.03,-118.47,20,28
34.03,-118.47,21,23
34.03,-118.47,22,19
34.03,-118.47,23,28
34.03,-118.46000000000001,0,40
34.03,-118.46000000000001,1,30
34.03,-118.46000000000001,2,23
34.03,-118.46000000000001,3,29
34.03,-118.46000000000001,4,16
34.03,-118.46000000000001,5,27
34.03,-118.46000000000001,6,21
34.03,-118.46000000000001,7,42
34.03,-118.46000000000001,8,52
34.03,-118.46000000000001,9,49
34.03,-118.46000000000001,10,52
34.03,-118.46000000000001,11,48
34.03,-118.46000000000001,12,93
34.03,-118.46000000000001,13,59
34.03,-118.46000000000001,14,61
34.03,-118.46000000000001,15,72
34.03,-118.46000000000001,16,75
34.03,-118.46000000000001,17,76
34.03,-118.46000000000001,18,69
34.03,-118.46000000000001,19,74
34.03,-118.46000000000001,20,67
34.03,-118.46000000000001,21,61
34.03,-118.46000000000001,22,61
34.03,-118.46000000000001,23,41
34.03,-118.45,0,56
34.03,-118.45,1,21
34.03,-118.45,2,30
34.03,-118.45,3,51
34.03,-118.45,4,25
34.03,-118.45,5,21
34.03,-118.45,6,32
34.03,-118.45,7,32
34.03,-118.45,8,63
34.03,-118.45,9,47
34.03,-118.45,10,58
34.03,-118.45,11,55
34.03,-118.45,12,106
34.03,-118.45,13,82
34.03,-118.45,14,98
34.03,-118.45,15,77
34.03,-118.45,16,93
34.03,-118.45,17,105
34.03,-118.45,18,88
34.03,-118.45,19,90
34.03,-118.45,20,65
34.03,-118.45,21,59
34.03,-118.45,22,52
34.03,-118.45,23,52
34.03,-118.44,0,90
34.03,-118.44,1,36
34.03,-118.44,2,34
34.03,-118.44,3,30
34.03,-118.44,4,18
34.03,-118.44,5,31
34.03,-118.44,6,53
34.03,-118.44,7,37
34.03,-118.44,8,71
34.03,-118.44,9,71
34.03,-118.44,10,84
34.03,-118.44,11,78
34.03,-118.44,12,144
34.03,-118.44,13,113
34.03,-118.44,14,93
34.03,-118.44,15,97
34.03,-118.44,16,104
34.03,-118.44,17,100
34.03,-118.44,18,111
34.03,-118.44,19,91
34.03,-118.44,20,83
34.03,-118.44,21,89
34.03,-118.44,22,69
34.03,-118.44,23,43
34.03,-118.43,0,29
34.03,-118.43,1,24
34.03,-118.43,2,25
34.03,-118.43,3,22
34.03,-118.43,4,14
34.03,-118.43,5,23
34.03,-118.43,6,15
34.03,-118.43,7,27
34.03,-118.43,8,19
34.03,-118.43,9,27
34.03,-118.43,10,40
34.03,-118.43,11,43
34.03,-118.43,12,65
34.03,-118.43,13,31
34.03,-118.43,14,36
34.03,-118.43,15,34
34.03,-118.43,16,32
34.03,-118.43,17,40
34.03,-118.43,18,50
34.03,-118.43,19,39
34.03,-118.43,20,36
34.03,-118.43,21,33
34.03,-118.43,22,41
34.03,-118.43,23,32
34.03,-118.42,0,30
34.03,-118.42,1,18
34.03,-118.42,2,11
34.03,-118.42,3,11
34.03,-118.42,4,14
34.03,-118.42,5,8
34.03,-118.42,6,13
34.03,-118.42,7,13
34.03,-118.42,8,17
34.03,-118.42,9,13
34.03,-118.42,10,21
34.03,-118.42,11,28
34.03,-118.42,12,44
34.03,-118.42,13,25
34.03,-118.42,14,28
34.03,-118.42,15,30
34.03,-118.42,16,36
34.03,-118.42,17,33
34.03,-118.42,18,48
34.03,-118.42,19,34
34.03,-118.42,20,32
34.03,-118.42,21,35
34.03,-118.42,22,25
34.03,-118.42,23,29
34.03,-118.41,0,20
34.03,-118.41,1,16
34.03,-118.41,2,7
34.03,-118.41,3,8
34.03,-118.41,4,14
34.03,-118.41,5,7
34.03,-118.41,6,12
34.03,-118.41,7,5
34.03,-118.41,8,23
34.03,-118.41,9,16
34.03,-118.41,10,25
34.03,-118.41,11,24
34.03,-118.41,12,40
34.03,-118.41,13,22
34.03,-118.41,14,29
34.03,-118.41,15,28
34.03,-118.41,16,24
34.03,-118.41,17,42
34.03,-118.41,18,30
34.03,-118.41,19,37
34.03,-118.41,20,19
34.03,-118.41,21,19
34.03,-118.41,22,21
34.03,-118.41,23,13
34.03,-118.4,0,26
34.03,-118.4,1,19
34.03,-118.4,2,23
34.03,-118.4,3,24
34.03,-118.4,4,20
34.03,-118.4,5,20
34.03,-118.4,6,20
34.03,-118.4,7,35
34.03,-118.4,8,41
34.03,-118.4,9,27
34.03,-118.4,10,38
34.03,-118.4,11,47
34.03,-118.4,12,48
34.03,-118.4,13,34
34.03,-118.4,14,64
34.03,-118.4,15,39
34.03,-118.4,16,51
34.03,-118.4,17,76
34.03,-118.4,18,64
34.03,-118.4,19,46
34.03,-118.4,20,55
34.03,-118.4,21,55
34.03,-118.4,22,37
34.03,-118.4,23,43
34.03,-118.39,0,39
34.03,-118.39,1,26
34.03,-118.39,2,25
34.03,-118.39,3,24
34.03,-118.39,4,14
34.03,-118.39,5,16
34.03,-118.39,6,27
34.03,-118.39,7,33
34.03,-118.39,8,48
34.03,-118.39,9,37
34.03,-118.39,10,56
34.03,-118.39,11,35
34.03,-118.39,12,75
34.03,-118.39,13,60
34.03,-118.39,14,64
34.03,-118.39,15,64
34.03,-118.39,16,63
34.03,-118.39,17,59
34.03,-118.39,18,79
34.03,-118.39,19,52
34.03,-118.39,20,91
34.03,-118.39,21,57
34.03,-118.39,22,66
34.03,-118.39,23,49
34.03,-118.38,0,38
34.03,-118.38,1,34
34.03,-118.38,2,23
34.03,-118.38,3,20
34.03,-118.38,4,16
34.03,-118.38,5,20
34.03,-118.38,6,25
34.03,-118.38,7,37
34.03,-118.38,8,42
34.03,-118.38,9,50
34.03,-118.38,10,50
34.03,-118.38,11,54
34.03,-118.38,12,72
34.03,-118.38,13,48
34.03,-118.38,14,59
34.03,-118.38,15,61
34.03,-118.38,16,56
34.03,-118.38,17,67
34.03,-118.38,18,52
34.03,-118.38,19,62
34.03,-118.38,20,63
34.03,-118.38,21,44
34.03,-118.38,22,63
34.03,-118.38,23,51
34.03,-118.37,0,57
34.03,-118.37,1,34
34.03,-118.37,2,31
34.03,-118.37,3,26
34.03,-118.37,4,21
34.03,-118.37,5,21
34.03,-118.37,6,24
34.03,-118.37,7,37
34.03,-118.37,8,43
34.03,-118.37,9,44
34.03,-118.37,10,45
34.03,-118.37,11,47
34.03,-118.37,12,80
34.03,-118.37,13,48
34.03,-118.37,14,69
34.03,-118.37,15,43
34.03,-118.37,16,60
34.03,-118.37,17,85
34.03,-118.37,18,109
34.03,-118.37,19,57
34.03,-118.37,20,64
34.03,-118.37,21,63
34.03,-118.37,22,62
34.03,-118.37,23,57
34.03,-118.36,0,65
34.03,-118.36,1,29
34.03,-118.36,2,31
34.03,-118.36,3,25
34.03,-118.36,4,23
34.03,-118.36,5,20
34.03,-118.36,6,29
34.03,-118.36,7,40
34.03,-118.36,8,49
34.03,-118.36,9,39
34.03,-118.36,10,58
34.03,-118.36,11,54
34.03,-118.36,12,98
34.03,-118.36,13,59
34.03,-118.36,14,56
34.03,-118.36,15,58
34.03,-118.36,16,62
34.03,-118.36,17,80
34.03,-118.36,18,81
34.03,-118.36,19,66
34.03,-118.36,20,84
34.03,-118.36,21,84
34.03,-118.36,22,62
34.03,-118.36,23,61
34.03,-118.35000000000001,0,66
34.03,-118.35000000000001,1,43
34.03,-118.35000000000001,2,39
34.03,-118.35000000000001,3,25
34.03,-118.35000000000001,4,41
34.03,-118.35000000000001,5,27
34.03,-118.35000000000001,6,32
34.03,-118.35000000000001,7,43
34.03,-118.35000000000001,8,72
34.03,-118.35000000000001,9,66
34.03,-118.35000000000001,10,68
34.03,-118.35000000000001,11,51
34.03,-118.35000000000001,12,105
34.03,-118.35000000000001,13,75
34.03,-118.35000000000001,14,78
34.03,-118.35000000000001,15,71
34.03,-118.35000000000001,16,57
34.03,-118.35000000000001,17,82
34.03,-118.35000000000001,18,71
34.03,-118.35000000000001,19,77
34.03,-118.35000000000001,20,91
34.03,-118.35000000000001,21,66
34.03,-118.35000000000001,22,72
34.03,-118.35000000000001,23,75
34.03,-118.34,0,75
34.03,-118.34,1,55
34.03,-118.34,2,36
34.03,-118.34,3,27
34.03,-118.34,4,28
34.03,-118.34,5,30
34.03,-118.34,6,30
34.03,-118.34,7,55
34.03,-118.34,8,63
34.03,-118.34,9,78
34.03,-118.34,10,73
34.03,-118.34,11,70
34.03,-118.34,12,93
34.03,-118.34,13,62
34.03,-118.34,14,64
34.03,-118.34,15,87
34.03,-118.34,16,85
34.03,-118.34,17,91
34.03,-118.34,18,98
34.03,-118.34,19,97
34.03,-118.34,20,85
34.03,-118.34,21,82
34.03,-118.34,22,84
34.03,-118.34,23,70
34.03,-118.33,0,58
34.03,-118.33,1,53
34.03,-118.33,2,41
34.03,-118.33,3,34
34.03,-118.33,4,24
34.03,-118.33,5,25
34.03,-118.33,6,45
34.03,-118.33,7,59
34.03,-118.33,8,66
34.03,-118.33,9,57
34.03,-118.33,10,70
34.03,-118.33,11,70
34.03,-118.33,12,99
34.03,-118.33,13,76
34.03,-118.33,14,80
34.03,-118.33,15,89
34.03,-118.33,16,92
34.03,-118.33,17,89
34.03,-118.33,18,96
34.03,-118.33,19,99
34.03,-118.33,20,95
34.03,-118.33,21,106
34.03,-118.33,22,103
34.03,-118.33,23,62
34.03,-118.32000000000001,0,60
34.03,-118.32000000000001,1,34
34.03,-118.32000000000001,2,37
34.03,-118.32000000000001,3,37
34.03,-118.32000000000001,4,21
34.03,-118.32000000000001,5,32
34.03,-118.32000000000001,6,34
34.03,-118.32000000000001,7,34
34.03,-118.32000000000001,8,41
34.03,-118.32000000000001,9,47
34.03,-118.32000000000001,10,56
34.03,-118.32000000000001,11,49
34.03,-118.32000000000001,12,74
34.03,-118.32000000000001,13,61
34.03,-118.32000000000001,14,66
34.03,-118.32000000000001,15,76
34.03,-118.32000000000001,16,83
34.03,-118.32000000000001,17,87
34.03,-118.32000000000001,18,87
34.03,-118.32000000000001,19,75
34.03,-118.32000000000001,20,85
34.03,-118.32000000000001,21,73
34.03,-118.32000000000001,22,79
34.03,-118.32000000000001,23,66
34.03,-118.31,0,106
34.03,-118.31,1,62
34.03,-118.31,2,71
34.03,-118.31,3,48
34.03,-118.31,4,46
34.03,-118.31,5,47
34.03,-118.31,6,58
34.03,-118.31,7,56
34.03,-118.31,8,88
34.03,-118.31,9,75
34.03,-118.31,10,83
34.03,-118.31,11,85
34.03,-118.31,12,154
34.03,-118.31,13,89
34.03,-118.31,14,84
34.03,-118.31,15,113
34.03,-118.31,16,114
34.03,-118.31,17,137
34.03,-118.31,18,127
34.03,-118.31,19,134
34.03,-118.31,20,133
34.03,-118.31,21,124
34.03,-118.31,22,144
34.03,-118.31,23,142
34.03,-118.3,0,90
34.03,-118.3,1,67
34.03,-118.3,2,69
34.03,-118.3,3,51
34.03,-118.3,4,40
34.03,-118.3,5,31
34.03,-118.3,6,49
34.03,-118.3,7,53
34.03,-118.3,8,86
34.03,-118.3,9,69
34.03,-118.3,10,76
34.03,-118.3,11,107
34.03,-118.3,12,141
34.03,-118.3,13,85
34.03,-118.3,14,111
34.03,-118.3,15,101
34.03,-118.3,16,108
34.03,-118.3,17,120
34.03,-118.3,18,132
34.03,-118.3,19,113
34.03,-118.3,20,95
34.03,-118.3,21,128
34.03,-118.3,22,139
34.03,-118.3,23,81
34.03,-118.29,0,104
34.03,-118.29,1,84
34.03,-118.29,2,70
34.03,-118.29,3,62
34.03,-118.29,4,39
34.03,-118.29,5,35
34.03,-118.29,6,46
34.03,-118.29,7,74
34.03,-118.29,8,95
34.03,-118.29,9,91
34.03,-118.29,10,130
34.03,-118.29,11,96
34.03,-118.29,12,164
34.03,-118.29,13,122
34.03,-118.29,14,141
34.03,-118.29,15,153
34.03,-118.29,16,142
34.03,-118.29,17,142
34.03,-118.29,18,155
34.03,-118.29,19,137
34.03,-118.29,20,142
34.03,-118.29,21,154
34.03,-118.29,22,134
34.03,-118.29,23,119
34.03,-118.28,0,84
34.03,-118.28,1,61
34.03,-118.28,2,62
34.03,-118.28,3,44
34.03,-118.28,4,38
34.03,-118.28,5,35
34.03,-118.28,6,65
34.03,-118.28,7,56
34.03,-118.28,8,90
34.03,-118.28,9,99
34.03,-118.28,10,97
34.03,-118.28,11,80
34.03,-118.28,12,140
34.03,-118.28,13,112
34.03,-118.28,14,84
34.03,-118.28,15,98
34.03,-118.28,16,95
